wind_speed,sealevel_pressure,old_station_type,station_type,sky_condition,wind_direction,sky_condition_top,visibility,datetime,wind_direction_cardinal,relative_humidity,hourly_precip,drybulb_fahrenheit,report_type,dewpoint_fahrenheit,station_pressure,weather_types,wetbulb_fahrenheit,wban_code
22,29.680000,"",11,FEW070 SCT150 SCT250,190,SCT250,10,2014-04-12T18:51:00,S,48,"",73,AA,52,28.970000,"",61,94846
15,29.690000,"",11,BKN065 BKN250,200,BKN250,10,2014-04-12T17:51:00,SSW,43,"",75,AA,51,28.980000,"",61,94846
25,29.670000,"",11,BKN060 BKN250,210,BKN250,10,2014-04-12T16:51:00,SSW,40,"",77,AA,51,28.960000,"",62,94846
26,29.670000,"",11,SCT060 BKN250,220,BKN250,10,2014-04-12T15:51:00,SW,38,"",79,AA,51,28.950000,"",63,94846
31,29.680000,"",11,SCT055 SCT150 BKN250,210,BKN250,10,2014-04-12T14:51:00,SSW,38,"",79,AA,51,28.970000,"",63,94846
24,29.700000,"",11,FEW049 SCT200 BKN250,200,BKN250,10,2014-04-12T13:51:00,SSW,39,"",79,AA,52,28.990000,"",63,94846
25,29.750000,"",11,FEW040 SCT150 BKN250,180,BKN250,10,2014-04-12T12:51:00,S,39,"",79,AA,52,29.030000,"",63,94846
13,29.810000,"",11,SCT041CB BKN150 OVC250,190,OVC250,10,2014-04-12T11:51:00,S,49,"",71,AA,51,29.100000,"",60,94846
11,29.840000,"",11,BKN044CB BKN110 OVC250,210,OVC250,10,2014-04-12T10:51:00,SSW,49,"",67,AA,47,29.130000,[[<nil> <nil> TS <nil> <nil> <nil>]],56,94846
15,29.860000,"",11,BKN060 BKN110 OVC250,160,OVC250,10,2014-04-12T09:51:00,SSE,40,"",65,AA,40,29.150000,"",52,94846
18,29.910000,"",11,SCT060 BKN110 BKN250,180,BKN250,10,2014-04-12T08:51:00,S,33,"",66,AA,36,29.190000,"",51,94846
15,29.920000,"",11,SCT110 BKN250,170,BKN250,10,2014-04-12T07:51:00,S,30,"",63,AA,31,29.200000,"",48,94846
11,29.950000,"",11,BKN110 BKN250,190,BKN250,10,2014-04-12T06:51:00,S,39,"",57,AA,32,29.230000,"",46,94846
7,29.960000,"",11,BKN110 BKN250,190,BKN250,10,2014-04-12T05:51:00,S,50,"",52,AA,34,29.240000,"",44,94846
8,29.980000,"",11,BKN140 BKN250,160,BKN250,10,2014-04-12T04:51:00,SSE,56,"",47,AA,32,29.260000,"",41,94846
5,30,"",11,OVC250,150,OVC250,10,2014-04-12T03:51:00,SSE,46,"",50,AA,30,29.280000,"",41,94846
0,30,"",11,OVC170,"",OVC170,10,2014-04-12T02:51:00,"",48,"",50,AA,31,29.280000,"",42,94846
5,30,"",11,OVC180,190,OVC180,10,2014-04-12T01:51:00,S,48,"",50,AA,31,29.280000,"",42,94846
3,30,"",11,OVC180,230,OVC180,10,2014-04-12T00:51:00,SW,37,"",55,AA,29,29.280000,"",44,94846
7,29.990000,"",11,OVC190,210,OVC190,10,2014-04-11T23:51:00,SSW,34,"",57,AA,29,29.270000,"",45,94846
6,29.980000,"",11,OVC200,220,OVC200,10,2014-04-11T22:51:00,SW,33,"",58,AA,29,29.260000,"",45,94846
7,29.980000,"",11,BKN250,230,BKN250,10,2014-04-11T21:51:00,SW,33,"",58,AA,29,29.260000,"",45,94846
5,29.970000,"",11,SCT250,250,SCT250,10,2014-04-11T20:51:00,WSW,31,"",59,AA,28,29.250000,"",45,94846
6,29.960000,"",11,FEW100 SCT250,200,SCT250,10,2014-04-11T19:51:00,SSW,29,"",59,AA,27,29.240000,"",45,94846
5,29.940000,"",11,SCT250,210,SCT250,10,2014-04-11T18:51:00,SSW,25,"",63,AA,26,29.220000,"",47,94846
7,29.940000,"",11,FEW110 BKN250,240,BKN250,10,2014-04-11T17:51:00,WSW,21,"",66,AA,25,29.220000,"",48,94846
14,29.950000,"",11,BKN110 BKN250,270,BKN250,10,2014-04-11T16:51:00,W,19,"",68,AA,24,29.230000,"",48,94846
14,29.960000,"",11,BKN110 BKN250,260,BKN250,10,2014-04-11T15:51:00,W,18,"",68,AA,23,29.240000,"",48,94846
18,29.960000,"",11,SCT120 BKN250,260,BKN250,10,2014-04-11T14:51:00,W,18,"",69,AA,23,29.240000,"",49,94846
11,29.960000,"",11,FEW150 SCT250,260,SCT250,10,2014-04-11T13:51:00,W,18,"",69,AA,23,29.240000,"",49,94846
9,29.980000,"",11,FEW250,250,FEW250,10,2014-04-11T12:51:00,WSW,17,"",67,AA,20,29.270000,"",47,94846
9,29.990000,"",11,FEW250,250,FEW250,10,2014-04-11T11:51:00,WSW,17,"",66,AA,20,29.280000,"",46,94846
7,30.010000,"",11,FEW230,240,FEW230,10,2014-04-11T10:51:00,WSW,18,"",64,AA,19,29.290000,"",45,94846
7,30.030000,"",11,FEW230,VRB,FEW230,10,2014-04-11T09:51:00,VRB,17,"",61,AA,16,29.300000,"",43,94846
6,30.020000,"",11,FEW230,160,FEW230,10,2014-04-11T08:51:00,SSE,22,"",59,AA,20,29.300000,"",43,94846
0,30.030000,"",11,FEW230,"",FEW230,10,2014-04-11T07:51:00,"",23,"",55,AA,18,29.310000,"",40,94846
5,30.030000,"",11,FEW230,320,FEW230,10,2014-04-11T06:51:00,NW,39,"",49,AA,25,29.310000,"",39,94846
3,30,"",11,FEW230,300,FEW230,10,2014-04-11T05:51:00,WNW,55,"",40,AA,25,29.280000,"",34,94846
0,29.990000,"",11,FEW230,"",FEW230,10,2014-04-11T04:51:00,"",45,"",43,AA,23,29.270000,"",35,94846
0,29.980000,"",11,FEW250,"",FEW250,10,2014-04-11T03:51:00,"",55,"",39,AA,24,29.260000,"",33,94846
5,29.960000,"",11,BKN250,330,BKN250,10,2014-04-11T02:51:00,NNW,45,"",43,AA,23,29.240000,"",35,94846
6,29.960000,"",11,BKN230,330,BKN230,10,2014-04-11T01:51:00,NNW,44,"",45,AA,24,29.230000,"",37,94846
7,29.940000,"",11,FEW230 BKN250,320,BKN250,10,2014-04-11T00:51:00,NW,47,"",45,AA,26,29.220000,"",37,94846
8,29.930000,"",11,BKN240,300,BKN240,10,2014-04-10T23:51:00,WNW,39,"",49,AA,25,29.210000,"",39,94846
3,29.920000,"",11,FEW250,300,FEW250,10,2014-04-10T22:51:00,WNW,58,"",43,AA,29,29.190000,"",37,94846
3,29.920000,"",11,CLR,270,CLR,10,2014-04-10T21:51:00,W,56,"",45,AA,30,29.200000,"",39,94846
0,29.890000,"",11,FEW250,"",FEW250,10,2014-04-10T20:51:00,"",52,"",48,AA,31,29.170000,"",41,94846
3,29.880000,"",11,FEW180 SCT250,020,SCT250,10,2014-04-10T19:51:00,NNE,36,"",57,AA,30,29.170000,"",45,94846
6,29.850000,"",11,SCT180 BKN250,010,BKN250,10,2014-04-10T18:51:00,N,24,"",60,AA,23,29.130000,"",44,94846
3,29.810000,"",11,FEW140 BKN180 BKN250,250,BKN250,10,2014-04-10T17:51:00,WSW,31,"",62,AA,31,29.100000,"",48,94846
9,29.800000,"",11,BKN160 OVC250,310,OVC250,10,2014-04-10T16:51:00,NW,29,"",63,AA,30,29.080000,"",48,94846
9,29.780000,"",11,BKN140 OVC250,310,OVC250,10,2014-04-10T15:51:00,NW,30,"",64,AA,32,29.060000,"",49,94846
13,29.750000,"",11,BKN140 OVC250,300,OVC250,10,2014-04-10T14:51:00,WNW,30,"",65,AA,33,29.030000,"",50,94846
10,29.760000,"",11,FEW120 SCT180 OVC250,310,OVC250,10,2014-04-10T13:51:00,NW,34,"",65,AA,36,29.040000,"",51,94846
10,29.730000,"",11,BKN100 OVC150,260,OVC150,10,2014-04-10T12:51:00,W,38,"",63,AA,37,29.010000,"",50,94846
10,29.700000,"",11,FEW100 BKN150 OVC250,250,OVC250,10,2014-04-10T11:51:00,WSW,44,0.005000,61,AA,39,28.980000,"",50,94846
14,29.710000,"",11,SCT110 BKN150 OVC250,260,OVC250,10,2014-04-10T10:51:00,W,41,"",62,AA,38,28.990000,"",50,94846
14,29.700000,"",11,FEW060 BKN150 OVC250,250,OVC250,10,2014-04-10T09:51:00,WSW,43,"",60,AA,37,28.980000,"",49,94846
16,29.680000,"",11,SCT150 BKN250,240,BKN250,10,2014-04-10T08:51:00,WSW,41,"",60,AA,36,28.960000,"",48,94846
23,29.690000,"",11,BKN250,230,BKN250,10,2014-04-10T07:51:00,SW,44,"",58,AA,36,28.970000,"",47,94846
15,29.700000,"",11,BKN250,220,BKN250,10,2014-04-10T06:51:00,SW,49,"",54,AA,35,28.980000,"",45,94846
22,29.680000,"",11,BKN250,210,BKN250,10,2014-04-10T05:51:00,SSW,49,"",53,AA,34,28.960000,"",44,94846
21,29.680000,"",11,SCT250,210,SCT250,10,2014-04-10T04:51:00,SSW,43,"",54,AA,32,28.960000,"",44,94846
24,29.690000,"",11,FEW250,210,FEW250,10,2014-04-10T03:51:00,SSW,42,"",54,AA,31,28.970000,"",44,94846
21,29.720000,"",11,FEW250,210,FEW250,10,2014-04-10T02:51:00,SSW,42,"",54,AA,31,29.010000,"",44,94846
22,29.760000,"",11,FEW250,200,FEW250,10,2014-04-10T01:51:00,SSW,40,"",54,AA,30,29.040000,"",43,94846
18,29.790000,"",11,FEW250,210,FEW250,10,2014-04-10T00:51:00,SSW,40,"",54,AA,30,29.070000,"",43,94846
18,29.810000,"",11,FEW250,210,FEW250,10,2014-04-09T23:51:00,SSW,40,"",54,AA,30,29.090000,"",43,94846
21,29.830000,"",11,SCT250,220,SCT250,10,2014-04-09T22:51:00,SW,39,"",55,AA,30,29.110000,"",44,94846
22,29.850000,"",11,FEW120 SCT250,220,SCT250,10,2014-04-09T21:51:00,SW,33,"",56,AA,27,29.130000,"",43,94846
13,29.870000,"",11,SCT120 BKN250,220,BKN250,10,2014-04-09T20:51:00,SW,33,"",56,AA,27,29.150000,"",43,94846
14,29.850000,"",11,OVC120,210,OVC120,10,2014-04-09T19:51:00,SSW,31,"",58,AA,27,29.130000,"",44,94846
15,29.850000,"",11,BKN120 BKN250,210,BKN250,10,2014-04-09T18:51:00,SSW,28,"",59,AA,26,29.120000,"",45,94846
15,29.850000,"",11,SCT120 BKN250,210,BKN250,10,2014-04-09T17:51:00,SSW,26,"",60,AA,25,29.130000,"",45,94846
14,29.870000,"",11,BKN250,200,BKN250,10,2014-04-09T16:51:00,SSW,26,"",60,AA,25,29.150000,"",45,94846
11,29.890000,"",11,BKN250,230,BKN250,10,2014-04-09T15:51:00,SW,24,"",62,AA,25,29.160000,"",46,94846
9,29.910000,"",11,SCT250,240,SCT250,10,2014-04-09T14:51:00,WSW,26,"",61,AA,26,29.190000,"",46,94846
16,29.940000,"",11,FEW250,260,FEW250,10,2014-04-09T13:51:00,W,26,"",61,AA,26,29.210000,"",46,94846
10,29.950000,"",11,FEW070,260,FEW070,10,2014-04-09T12:51:00,W,29,"",59,AA,27,29.230000,"",45,94846
8,29.980000,"",11,FEW060,250,FEW060,10,2014-04-09T11:51:00,WSW,33,"",57,AA,28,29.260000,"",44,94846
7,30,"",11,FEW050,280,FEW050,10,2014-04-09T10:51:00,W,37,"",56,AA,30,29.280000,"",44,94846
8,30.010000,"",11,FEW040,270,FEW040,10,2014-04-09T09:51:00,W,47,"",53,AA,33,29.280000,"",44,94846
5,30.010000,"",11,FEW250,200,FEW250,10,2014-04-09T08:51:00,SSW,54,"",50,AA,34,29.280000,"",43,94846
3,30.010000,"",11,CLR,170,CLR,10,2014-04-09T07:51:00,S,58,"",46,AA,32,29.280000,"",40,94846
0,30.010000,"",11,FEW250,"",FEW250,10,2014-04-09T06:51:00,"",63,"",42,AA,30,29.280000,"",37,94846
0,29.990000,"",11,FEW250,"",FEW250,10,2014-04-09T05:51:00,"",67,"",39,AA,29,29.260000,"",35,94846
3,29.970000,"",11,FEW250,030,FEW250,10,2014-04-09T04:51:00,NNE,67,"",39,AA,29,29.250000,"",35,94846
0,29.950000,"",11,CLR,"",CLR,10,2014-04-09T03:51:00,"",79,"",35,AA,29,29.220000,"",33,94846
0,29.950000,"",11,FEW220,"",FEW220,10,2014-04-09T02:51:00,"",70,"",39,AA,30,29.220000,"",35,94846
3,29.950000,"",11,FEW090,360,FEW090,10,2014-04-09T01:51:00,N,76,"",37,AA,30,29.230000,"",34,94846
3,29.940000,"",11,FEW090,020,FEW090,10,2014-04-09T00:51:00,NNE,70,"",41,AA,32,29.220000,"",37,94846
6,29.930000,"",11,SCT075 BKN090,040,BKN090,10,2014-04-08T23:51:00,NE,68,"",44,AA,34,29.210000,"",40,94846
5,29.920000,"",11,BKN070,360,BKN070,10,2014-04-08T22:51:00,N,65,"",45,AA,34,29.190000,"",40,94846
0,29.900000,"",11,FEW080,"",FEW080,10,2014-04-08T21:51:00,"",65,"",44,AA,33,29.170000,"",39,94846
0,29.900000,"",11,SCT060,"",SCT060,10,2014-04-08T20:51:00,"",61,"",46,AA,33,29.180000,"",40,94846
0,29.890000,"",11,FEW060,"",FEW060,10,2014-04-08T19:51:00,"",56,"",48,AA,33,29.160000,"",41,94846
6,29.860000,"",11,FEW060 SCT090,030,SCT090,10,2014-04-08T18:51:00,NNE,54,"",50,AA,34,29.140000,"",43,94846
8,29.840000,"",11,SCT060 BKN095,050,BKN095,10,2014-04-08T17:51:00,NE,49,"",53,AA,34,29.120000,"",44,94846
6,29.810000,"",11,FEW040 BKN060 BKN090,090,BKN090,10,2014-04-08T16:51:00,E,55,0.005000,52,AA,36,29.090000,"",45,94846
10,29.790000,"",11,SCT060 BKN095,070,BKN095,10,2014-04-08T15:51:00,ENE,51,"",54,AA,36,29.070000,"",46,94846
6,29.760000,"",11,SCT055 BKN070 BKN085,070,BKN085,10,2014-04-08T14:51:00,ENE,42,"",57,AA,34,29.040000,"",46,94846
6,29.760000,"",11,BKN050 BKN065,080,BKN065,10,2014-04-08T13:51:00,E,47,"",56,AA,36,29.040000,"",47,94846
13,29.760000,"",11,BKN050 BKN070,340,BKN070,10,2014-04-08T12:51:00,NNW,38,"",59,AA,33,29.040000,"",47,94846
10,29.760000,"",11,BKN043 BKN050,010,BKN050,10,2014-04-08T11:51:00,N,46,"",57,AA,36,29.040000,"",47,94846
7,29.760000,"",11,BKN032 BKN050,010,BKN050,10,2014-04-08T10:51:00,N,53,"",55,AA,38,29.040000,"",47,94846
5,29.750000,"",11,BKN018 BKN040 OVC200,VRB,OVC200,10,2014-04-08T09:51:00,VRB,61,"",52,AA,39,29.030000,"",46,94846
7,29.730000,"",11,BKN013 OVC050,350,OVC050,10,2014-04-08T08:51:00,N,71,"",49,AA,40,29.010000,"",45,94846
9,29.710000,"",11,SCT013 BKN049 OVC055,350,OVC055,9,2014-04-08T07:51:00,N,74,"",48,AA,40,28.990000,"",44,94846
15,29.700000,"",11,BKN011 OVC045,320,OVC045,8,2014-04-08T06:51:00,NW,80,"",47,AA,41,28.970000,"",44,94846
8,29.670000,"",11,FEW011 SCT047 BKN055,330,BKN055,8,2014-04-08T05:51:00,NNW,83,0.005000,47,AA,42,28.950000,"",45,94846
9,29.650000,"",11,FEW030 OVC050,340,OVC050,8,2014-04-08T04:51:00,NNW,77,0.020000,48,AA,41,28.930000,[[- <nil> <nil> RA <nil> <nil>]],45,94846
8,29.640000,"",11,FEW050 SCT060 OVC085,310,OVC085,10,2014-04-08T03:51:00,NW,77,"",48,AA,41,28.920000,"",45,94846
10,29.630000,"",11,FEW050 BKN060 OVC090,300,OVC090,10,2014-04-08T02:51:00,WNW,74,"",48,AA,40,28.900000,"",44,94846
7,29.620000,"",11,SCT055 OVC095,290,OVC095,10,2014-04-08T01:51:00,WNW,54,"",48,AA,32,28.900000,"",41,94846
6,29.620000,"",11,OVC100,270,OVC100,10,2014-04-08T00:51:00,W,46,"",47,AA,27,28.900000,"",39,94846
6,29.630000,"",11,FEW055 OVC130,260,OVC130,10,2014-04-07T23:51:00,W,44,"",47,AA,26,28.920000,"",38,94846
5,29.630000,"",11,OVC100,280,OVC100,10,2014-04-07T22:51:00,W,41,"",48,AA,25,28.920000,"",39,94846
5,29.630000,"",11,OVC095,270,OVC095,10,2014-04-07T21:51:00,W,44,"",47,AA,26,28.920000,"",38,94846
5,29.630000,"",11,OVC090,320,OVC090,10,2014-04-07T20:51:00,NW,42,"",47,AA,25,28.920000,"",38,94846
5,29.630000,"",11,OVC110,360,OVC110,10,2014-04-07T19:51:00,N,37,"",48,AA,23,28.900000,"",38,94846
7,29.620000,"",11,OVC110,350,OVC110,10,2014-04-07T18:51:00,N,41,"",47,AA,24,28.900000,"",38,94846
6,29.620000,"",11,BKN110 OVC250,050,OVC250,10,2014-04-07T17:51:00,NE,36,"",49,AA,23,28.900000,"",39,94846
6,29.630000,"",11,SCT120 BKN140 OVC250,020,OVC250,10,2014-04-07T16:51:00,NNE,39,"",50,AA,26,28.900000,"",40,94846
11,29.640000,"",11,BKN130 OVC250,020,OVC250,10,2014-04-07T15:51:00,NNE,38,"",51,AA,26,28.920000,"",41,94846
13,29.640000,"",11,BKN140 OVC250,040,OVC250,10,2014-04-07T14:51:00,NE,38,"",52,AA,27,28.920000,"",41,94846
14,29.650000,"",11,SCT150 BKN220 OVC250,050,OVC250,10,2014-04-07T13:51:00,NE,37,"",53,AA,27,28.920000,"",42,94846
16,29.660000,"",11,SCT150 OVC250,050,OVC250,10,2014-04-07T12:51:00,NE,38,"",53,AA,28,28.930000,"",42,94846
14,29.690000,"",11,FEW150 BKN250,040,BKN250,10,2014-04-07T11:51:00,NE,38,"",53,AA,28,28.970000,"",42,94846
15,29.720000,"",11,FEW150 BKN200,040,BKN200,10,2014-04-07T10:51:00,NE,40,"",52,AA,28,28.990000,"",42,94846
10,29.740000,"",11,SCT150 BKN200,040,BKN200,10,2014-04-07T09:51:00,NE,41,"",52,AA,29,29.020000,"",42,94846
6,29.780000,"",11,SCT150 OVC200,040,OVC200,10,2014-04-07T08:51:00,NE,54,"",47,AA,31,29.050000,"",40,94846
6,29.800000,"",11,FEW150 OVC180,040,OVC180,10,2014-04-07T07:51:00,NE,60,"",44,AA,31,29.080000,"",39,94846
